positionName,salary,positionLables,workYear,positionAdvantage,education,jobNature,skillLables,city,companyFullName,companyShortName,companyLabelList,companySize,district,financeStage,industryField,businessZones,firstType,secondType,thirdType,latitude,longitude,resumeProcessDay,resumeProcessRate
数据分析实习生,4k-6k,"['大数据', '数据挖掘', '数据分析']",应届毕业生,"转正机会,发展空间大,领导好",本科,全职,"['数据挖掘', '数据分析']",深圳,深圳白骑士大数据有限公司,深圳白骑士大数据有限公司,"['专项奖金', '大数据', '反欺诈', '带薪年假']",50-150人,南山区,A轮,"企业服务,金融",,开发|测试|运维类,数据开发,数据分析,22.545687,113.945856,1,55
高级数据分析师（用户体验设计）,17k-34k,"['大数据', '数据分析', '数据处理']",3-5年,"年底双薪,绩效奖金,免费班车,上升空间",本科,全职,"['数据分析', '数据处理']",深圳,北京京东世纪贸易有限公司,京东集团,"['五险一金', '带薪年假', '免费班车', '定期体检']",2000人以上,宝安区,上市公司,电商,['新安'],开发|测试|运维类,数据开发,数据分析,22.549436,113.885817,2,79
大数据开发 （数据分析方向）,12k-20k,"['数据仓库', '数据分析']",3-5年,"五险一金,带薪年假,员工旅游,地铁附近",本科,全职,"['数据仓库', '数据分析']",深圳,深圳市小亿网络有限公司,万师傅,"['技能培训', '岗位晋升', '扁平管理', '年底双薪']",150-500人,宝安区,A轮,"电商,消费生活",['西乡'],开发|测试|运维类,数据开发,数据分析,22.605709,113.8385,1,58
DSJ-高级大数据挖掘与分析工程师（数据分析）,30k-55k,"['数据分析', 'Hive']",5-10年,弹性工作时间 发展空间大 午餐补贴,本科,全职,"['数据分析', 'Hive']",深圳,顺丰科技有限公司,顺丰科技有限公司,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",2000人以上,南山区,不需要融资,物流丨运输,"['后海', '科技园']",开发|测试|运维类,数据开发,数据分析,22.523392,113.937987,1,6
风险管理数据分析师,8k-15k,"['SQL', '数据分析']",1年以下,团队氛围好，发展空间大，专业提升,本科,全职,"['SQL', '数据分析']",深圳,深圳市人人聚财金融信息服务有限公司,人人聚财,"['年底双薪', '节日礼物', '年度旅游', '岗位晋升']",2000人以上,南山区,A轮,金融,,产品|需求|项目类,数据分析,数据分析,22.548086,114.149521,1,19
高级数据分析师,13k-25k,"['MySQL', 'Hadoop', '数据分析']",3-5年,大平台 氛围好 福利完善 晋升空间,本科,全职,"['MySQL', 'Hadoop', '数据分析']",深圳,顺丰速运有限公司,顺丰速运,"['年底双薪', '绩效奖金', '带薪年假', '午餐补助']",2000人以上,南山区,上市公司,物流丨运输,"['深圳湾', '后海', '科技园']",开发|测试|运维类,数据开发,数据分析,22.524499,113.940213,0,0
风控数据分析师2845,20k-40k,"['移动互联网', '数据分析']",3-5年,"弹性工作,股票期权,奖金丰厚,福利待遇好",本科,全职,['数据分析'],深圳,OPPO广东移动通信有限公司,OPPO,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,南山区,不需要融资,硬件,,产品|需求|项目类,数据分析,数据分析,22.528499,113.923552,1,100
BI 数据分析师 - Data Analyst,8k-12k,"['电商', 'BI', '数据分析']",不限,"东南亚电商,牛人多,15天年假",本科,全职,"['BI', '数据分析']",深圳,深圳虾皮信息科技有限公司,Shopee,"['外企氛围', '蓝海市场', '大牛多多', '15天年假']",2000人以上,南山区,上市公司,电商,,产品|需求|项目类,数据分析,BI,22.535004,113.941975,2,100
BI数据分析师,15k-20k,"['数据分析', '数据处理', 'SQLServer']",3-5年,大数据 综合信用 风险控制,本科,全职,"['数据分析', '数据处理', 'SQLServer']",深圳,鹏元征信有限公司,鹏元征信有限公司,"['节日礼物', '绩效奖金', '年度旅游', '岗位晋升']",150-500人,福田区,不需要融资,"金融,数据服务","['香蜜湖', '车公庙', '沙头']",开发|测试|运维类,数据开发,数据分析,22.99368,113.993578,2,100
初级数据分析师,4k-5k,"['大数据', '移动互联网', '商业']",1年以下,试用期6险一金 周末双休,大专,全职,['商业'],深圳,乐格商业咨询（深圳）有限公司,乐格信息,"['节日礼物', '技能培训', '职业发展预期', '岗位晋升']",150-500人,福田区,A轮,"企业服务,数据服务","['下沙', '车公庙']",产品|需求|项目类,数据分析,数据分析,22.530679,114.024615,0,0
爬虫/数据分析工程师实习生,3k-5k,"['大数据', '数据分析', '数据处理', '数据架构', 'MySQL']",应届毕业生,"极客精神,前沿技术,空间大,挑战性",本科,实习,"['数据分析', '数据处理', '数据架构', 'MySQL']",深圳,Gekko Artificial Intelligence Limited,Gekko.ai,"['扁平管理', '股票期权', '前沿科技']",15-50人,宝安区,不需要融资,"数据服务,金融","['新安', '西乡']",开发|测试|运维类,数据开发,数据采集,22.562554,113.873988,1,97
高级数据分析工程师,25k-45k,['数据分析'],5-10年,前景好,本科,全职,['数据分析'],深圳,广州市和煦管理咨询有限公司,和煦咨询,[],少于15人,南山区,未融资,企业服务,"['南油', '科技园']",开发|测试|运维类,数据开发,数据分析,22.51953,113.929728,0,0
BI数据分析师 / BA,15k-25k,"['大数据', '数据分析', 'BI']",5-10年,金融科技50强，空间大，环境好，福利全,本科,全职,"['数据分析', 'BI']",深圳,卫盈联信息技术（深圳）有限公司,我来贷WeLab,"['年底双薪', '带薪年假', '扁平管理', '领导好']",500-2000人,南山区,B轮,金融,,产品|需求|项目类,数据分析,数据分析,22.506395,113.942817,0,0
高级数据分析师——消费金融风控,15k-30k,"['风险分析', '信贷风险管理']",3-5年,"项目前景好,成长空间大,期权激励",本科,全职,"['风险分析', '信贷风险管理']",深圳,岩心科技（深圳）有限公司,AKULAKU,"['美女如云', '股票期权', '高速发展', '扁平管理']",500-2000人,南山区,D轮及以上,"移动互联网,金融","['深圳湾', '科技园']",金融类,风控,风控,22.529055,113.943847,1,100
数据分析平台开发工程师（Python）,20k-40k,"['大数据', 'Python', '数据库']",3-5年,"大数据,数据分析,BI,知识图谱",本科,全职,"['Python', '数据库']",深圳,腾讯科技（深圳）有限公司,腾讯,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,南山区,上市公司,社交,"['前海', '南头', '科技园']",开发|测试|运维类,后端开发,其他后端开发,39.977196,116.336876,1,53
离线数据分析,15k-30k,"['Hadoop', 'Spark']",3-5年,弹性上班、商业保险、餐费补贴、免费班车,本科,全职,"['Hadoop', 'Spark']",深圳,北京京东世纪贸易有限公司,京东集团,"['五险一金', '带薪年假', '免费班车', '定期体检']",2000人以上,宝安区,上市公司,电商,['新安'],开发|测试|运维类,数据开发,数据分析,22.549436,113.885817,2,79
BI 资深数据分析师,15k-25k,"['数据分析', 'SPSS', 'SQL', '数据库']",3-5年,"新加坡公司,东南亚电商,牛人多",本科,全职,"['数据分析', 'SPSS', 'SQL', '数据库']",深圳,深圳虾皮信息科技有限公司,Shopee,"['外企氛围', '蓝海市场', '大牛多多', '15天年假']",2000人以上,南山区,上市公司,电商,"['大冲', '科技园']",产品|需求|项目类,数据分析,BI,22.535004,113.941975,2,100
数据分析运营经理,15k-28k,"['互联网金融', '运营', '产品运营', '数据分析']",3-5年,"福利待遇好,奖金丰厚,千万级用户",本科,全职,"['运营', '产品运营', '数据分析']",深圳,招联消费金融有限公司,招联金融,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",500-2000人,南山区,不需要融资,金融,,运营|编辑|客服类,运营,数据运营,22.54878,113.9422,1,100
Python 数据分析,13k-25k,"['大数据', '金融', '可视化', '数据分析']",3-5年,"最先进的技,大项目,交通便利,环境好",大专,全职,"['可视化', '数据分析']",深圳,上海海万信息科技股份有限公司,海万科技,[],500-2000人,福田区,不需要融资,"移动互联网,金融","['亮马桥', '三元桥', '燕莎']",产品|需求|项目类,数据分析,数据分析,22.535702,114.053855,1,100
德语基金数据分析员,6k-8k,['金融'],不限,周末双休、氛围好 外企环境,本科,全职,[],深圳,晨星资讯（深圳）有限公司,晨星Morningstar,"['年底双薪', '绩效奖金', '五险一金', '带薪年假']",500-2000人,福田区,上市公司,金融,"['车公庙', '上沙']",金融类,其他金融职位,其他金融职位,22.53685,114.021594,1,100
反欺诈数据分析师,9k-16k,"['风控', '策略设计']",1-3年,"固定15薪,六险一金,各种团建,各种福利",本科,全职,"['风控', '策略设计']",深圳,麦芒（深圳）互联网信息服务有限公司,麦芒科技,"['定期体检', '年终分红', '绩效奖金', '专项奖金']",50-150人,南山区,不需要融资,"移动互联网,金融",,金融类,互联网金融,风控,22.54834,113.9446,1,6
金融数据分析师（互联网信贷）,15k-20k,"['大数据', '互联网金融']",3-5年,公司平台广阔，福利待遇好，领导nice,本科,全职,[],深圳,深圳市小赢科技有限责任公司,小赢科技,"['五险一金', '两餐补助', '超低息员工贷', '年底奖金']",500-2000人,南山区,上市公司,金融,"['后海', '深圳湾', '南油']",金融类,互联网金融,分析师,22.519131,113.941779,0,0
销售助理（数据分析）,7k-9k,['数据分析'],1-3年,团队氛围nice 入职购买五险一金,大专,全职,['数据分析'],深圳,深圳市优乐学科技有限公司,优乐学科技,"['年底双薪', '股票期权', '带薪年假', '弹性工作']",150-500人,南山区,A轮,"移动互联网,教育",,运营|编辑|客服类,运营,销售运营,22.53563,113.95424,1,5
贷前反欺诈数据分析师,10k-20k,"['互联网金融', '风控']",1-3年,发展空间大；午餐补助；扁平管理；,本科,全职,['风控'],深圳,马上消费金融股份有限公司,马上金融,"['股票期权', '年终分红', '绩效奖金', '带薪年假']",2000人以上,福田区,不需要融资,"金融,移动互联网","['莲花北村', '香蜜湖', '景田']",金融类,互联网金融,风控,22.553401,114.047958,0,0
DSQ产品经理（数据分析）,15k-30k,['企业服务'],3-5年,晋升空间 发展平台,本科,全职,[],深圳,顺丰科技有限公司,顺丰科技有限公司,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",2000人以上,南山区,不需要融资,物流丨运输,,产品|需求|项目类,产品经理,产品经理,22.523392,113.937987,1,8
Java高级数据分析工程师,15k-30k,"['大数据', 'Java', '数据挖掘', '算法', '机器学习']",3-5年,"五险一金,年终奖,全勤奖,环境好",本科,全职,"['Java', '数据挖掘', '算法', '机器学习']",深圳,北京艾科创意信息技术有限公司,活动行,"['年底双薪', '技能培训', '绩效奖金', '岗位晋升']",50-150人,福田区,A轮,移动互联网,"['华强北', '振华路', '上步']",开发|测试|运维类,后端开发,Java,22.545642,114.089596,1,100
数据产品经理（偏数据分析）,8k-15k,"['移动互联网', '数据', '数据分析']",1-3年,"IP品牌,有爱团队,周末双休,福利多多",本科,全职,"['数据', '数据分析']",深圳,深圳市有伴科技有限公司,有伴科技,"['股票期权', '年底双薪', '五险一金', '带薪年假']",150-500人,南山区,C轮,"移动互联网,教育","['南头', '南山医院', '南新路口']",产品|需求|项目类,产品经理,数据产品经理,22.540776,113.926711,1,100
运营数据分析专家,30k-35k,['数据分析'],5-10年,大平台,本科,全职,['数据分析'],深圳,深圳市环球易购电子商务有限公司,环球易购,"['节日礼物', '股票期权', '带薪年假', '绩效奖金']",2000人以上,南山区,上市公司,电商,,开发|测试|运维类,数据开发,数据分析,22.511241,113.920558,3,100
运营支持（数据分析）,6k-10k,"['其他', '通信/网络设备']",1-3年,五险一金,本科,全职,[],深圳,北京摩拜科技有限公司,mobike摩拜单车,"['绩效奖金', '股票期权', '弹性工作', '扁平管理']",150-500人,福田区,D轮及以上,汽车丨出行,"['车公庙', '上沙']",产品|需求|项目类,数据分析,其他数据分析,22.533614,114.025968,7,0
广告数据分析经理,20k-40k,"['广告营销', '数据分析', 'MySQL']",3-5年,大公司，福利好，岗位前景好,本科,全职,"['数据分析', 'MySQL']",深圳,腾讯科技（深圳）有限公司,腾讯,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,南山区,上市公司,社交,"['科技园', '大冲']",开发|测试|运维类,数据开发,数据分析,22.53541,113.952869,1,100
XLS-产品运营经理(产品运营、数据分析),20k-30k,['数据分析'],3-5年,五险一金 绩效奖金 带薪年假,本科,全职,['数据分析'],深圳,深圳前海微众银行股份有限公司,微众银行,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",2000人以上,南山区,未融资,金融,"['大冲', '科技园']",产品|需求|项目类,数据分析,数据分析,22.527509,113.952663,0,0
python数据分析,14k-25k,"['电商', '视频']",3-5年,弹性工作、五险一金、领导Nice,大专,全职,[],深圳,深圳市华驰信息技术有限公司,华驰信息,"['年底双薪', '绩效奖金', '五险一金', '带薪年假']",50-150人,南山区,未融资,金融,"['大冲', '科技园']",开发|测试|运维类,数据开发,数据分析,22.556374,113.94679,2,100
ZHB-中高级产品经理（数据分析方向）,20k-30k,"['企业服务', '移动互联网']",3-5年,福利待遇高，发展前景好,本科,全职,[],深圳,顺丰科技有限公司,顺丰科技有限公司,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",2000人以上,南山区,不需要融资,物流丨运输,"['后海', '科技园']",产品|需求|项目类,产品经理,产品经理,22.523392,113.937987,1,8
高级数据产品经理（偏数据分析）,15k-25k,"['教育', '移动互联网', '数据分析', '数据处理', '数据架构']",3-5年,"IP品牌,有爱团队,周末双休,福利多多",本科,全职,"['数据分析', '数据处理', '数据架构']",深圳,深圳市有伴科技有限公司,有伴科技,"['股票期权', '年底双薪', '五险一金', '带薪年假']",150-500人,南山区,C轮,"移动互联网,教育","['南头', '南山医院', '南新路口']",开发|测试|运维类,数据开发,数据分析,22.540776,113.926711,1,100
大数据分析工程师,25k-50k,"['大数据', '移动互联网', '数据挖掘', '数据分析']",5-10年,"世界五百强,地产龙头企,薪资福利佳,挑战大",本科,全职,"['数据挖掘', '数据分析']",深圳,万翼科技有限公司,万科,"['绩效奖金', '岗位晋升', '管理规范', '通讯津贴']",2000人以上,南山区,上市公司,房产家居,"['深圳湾', '后海', '科技园']",开发|测试|运维类,数据开发,数据分析,22.526905,113.941629,0,2
用户数据分析专员,15k-25k,"['BI', '数据分析', '数据运营', 'SQL']",3-5年,公司平台,本科,全职,"['BI', '数据分析', '数据运营', 'SQL']",深圳,深圳市丰宜科技有限公司,顺丰-丰e足食,"['扁平管理', '技能培训', '岗位晋升', '绩效奖金']",2000人以上,福田区,上市公司,"移动互联网,消费生活","['沙嘴', '新洲']",产品|需求|项目类,数据分析,数据分析,22.526851,114.040978,1,100
软件大数据分析工程师,20k-40k,"['大数据', 'Java', '数据分析']",1-3年,"福利好,平台大,工作氛围赞,同事颜值高",本科,全职,"['Java', '数据分析']",深圳,维沃移动通信有限公司,vivo,"['年终分红', '带薪年假', '年度旅游', '岗位晋升']",2000人以上,福田区,未融资,硬件,"['上梅林', '莲花北村', '笔架山']",开发|测试|运维类,数据开发,数据分析,22.99368,113.993578,1,100
人力资源数据分析产品经理,20k-25k,"['其他', '产品设计', '产品策划']",3-5年,发展空间大,本科,全职,"['产品设计', '产品策划']",深圳,润联软件系统（深圳）有限公司,华润集团总部信息化团队,[],150-500人,南山区,不需要融资,移动互联网,,产品|需求|项目类,产品经理,产品经理,22.5385,113.936539,1,1
高级战略规划经理（数据分析领域）,20k-40k,['移动互联网'],5-10年,大平台 给力薪酬 组织氛围好,本科,全职,[],深圳,OPPO广东移动通信有限公司,OPPO,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,南山区,不需要融资,硬件,"['科技园', '大冲']",产品|需求|项目类,高端产品职位,数据分析专家,22.541323,113.953053,1,100
大数据分析与挖掘工程师,17k-28k,"['数据挖掘', '数据分析']",3-5年,人工智能,本科,全职,"['数据挖掘', '数据分析']",深圳,深圳云天励飞技术有限公司,云天励飞,"['节日礼物', '带薪年假', '年度旅游', '开放务实']",500-2000人,南山区,B轮,人工智能,"['前海', '南头', '科技园']",开发|测试|运维类,数据开发,数据挖掘,22.528499,113.923552,0,0
4721D6-智慧社区-高级大数据分析工程师,15k-25k,['数据分析'],3-5年,"五险一金,带薪年假,免费班车,节日福利",本科,全职,['数据分析'],深圳,平安国际智慧城市科技股份有限公司,平安智慧城,[],2000人以上,南山区,不需要融资,移动互联网,,开发|测试|运维类,数据开发,数据分析,22.501203,113.888115,0,0
惠运力运营专家（数据分析方向）-深圳(J190614002),8k-15k,['滴滴'],3-5年,大平台 快速成长,本科,全职,[],深圳,北京嘀嘀无限科技发展有限公司,滴滴,"['弹性工作', '节日礼物', '岗位晋升', '技能培训']",2000人以上,南山区,不需要融资,汽车丨出行,,运营|编辑|客服类,运营,其他运营,22.540908,113.953026,1,5
大数据分析挖掘工程师（KDC）,14k-28k,"['数据分析', '数据挖掘', '算法']",3-5年,大平台、导师制、工作环境佳、发展潜力大,本科,全职,"['数据分析', '数据挖掘', '算法']",深圳,金蝶软件（中国）有限公司,金蝶,"['年底双薪', '节日礼物', '技能培训', '岗位晋升']",2000人以上,南山区,上市公司,企业服务,,开发|测试|运维类,数据开发,数据分析,22.534123,113.95479,5,3
